"","FID_site","abate_yr1","abate_yr2","abate_yr3","abate_yr4","abate_yr5","abate_yr6","abate_yr7","abate_yr8","abate_yr9","abate_yr10","abate_yr11","abate_yr12","abate_yr13","abate_yr14","abate_yr15","abate_yr16","abate_yr17","abate_yr18","abate_yr19","abate_yr20","abate_yr21","abate_yr22","abate_yr23","abate_yr24","abate_yr25","abate_yr26","abate_yr27","abate_yr28","abate_yr29","abate_yr30","abate_yr31","abate_yr32","abate_yr33","abate_yr34","abate_yr35","abate_yr36","abate_yr37","abate_yr38","abate_yr39","abate_yr40","abate_yr41","abate_yr42","abate_yr43","abate_yr44","abate_yr45","abate_yr46","abate_yr47","abate_yr48","abate_yr49","abate_yr50","abate_yr51","abate_yr52","abate_yr53","abate_yr54","abate_yr55","abate_yr56","abate_yr57","abate_yr58","abate_yr59","abate_yr60","abate_yr61","abate_yr62","abate_yr63","abate_yr64","abate_yr65","abate_yr66","abate_yr67","abate_yr68","abate_yr69","abate_yr70","abate_yr71","abate_yr72","abate_yr73","abate_yr74","abate_yr75","abate_yr76","abate_yr77","abate_yr78","abate_yr79","abate_yr80","abate_yr81","abate_yr82","abate_yr83","abate_yr84","abate_yr85","abate_yr86","abate_yr87","abate_yr88","abate_yr89","abate_yr90","abate_yr91","abate_yr92","abate_yr93","abate_yr94","abate_yr95","abate_yr96","abate_yr97","abate_yr98","abate_yr99","abate_yr100","abate_CO2eMg_25yrs_lower","abate_CO2eMg_100yrs_lower"
"287",287,717.686473078157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,576.685799004157,14558.1456491779,57809.5805744897
"288",288,11.0724165059014,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-0.63913702409862,-4.26687207246551,-52.202148879862
"289",289,6.6649071565002,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.279057271499798,-0.032467359494941,-20.9617627219798
"290",290,8.87875914011033,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,-0.286945483889675,1.99206752675812,-19.5288437649675
"291",291,7.02471277499887,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,-0.106713785001133,4.46358193497167,-3.53995194011331
"292",292,11.213795798426,1.23991096052836,1.25467974641331,1.4013839511509,1.83888037154002,2.54465049282074,3.36890377990159,4.17181267991694,4.8712567173104,5.4350832345333,5.86163731269553,6.16426893310607,6.36188037206602,6.47394067865809,6.51819727352206,6.50985083071591,6.46145800487929,6.38315805731231,6.28301451502699,6.16737068124533,6.04117467399695,5.90825843627308,5.77156891757093,5.63335559714195,5.49532059087073,5.35873780353953,5.22454700954006,5.09342789275355,4.96585819863065,4.84215935497834,4.72253223858452,4.60708520531169,4.49585605019236,4.38882920515771,4.28594919887754,4.18713118094309,4.09226913872469,4.00124229936617,3.91392010328063,3.83016605263778,3.74984067355369,3.6728037799945,3.59891618767607,3.52804099505655,3.46004452399964,3.39479699337898,3.33217298365932,3.27205173845411,3.21431733953291,3.15885878419701,3.10556998795172,3.05434973063369,3.00510156036676,2.95773366669481,2.91215873183744,2.86829376709384,2.82605993989,2.78538239574266,2.74619007844165,2.70841555097494,2.67199481910393,2.63686715900709,2.60297495001978,2.57026351319136,2.53868095613936,2.50817802449024,2.47870796004824,2.45022636572214,2.4226910771493,2.39606204089418,2.37030119904866,2.34537238002524,2.32124119531423,2.29787494195521,2.27524251046983,2.25331429799412,2.23206212635281,2.21145916481943,2.19147985731179,2.17209985378101,2.15329594555905,2.13504600444054,2.11732892528292,2.10012457192128,2.08341372620185,2.06717803994988,2.05139998969727,2.03606283400438,2.0211505732204,2.00664791153599,1.99254022118862,1.97881350869233,1.96545438296888,1.95245002526505,1.93978816075013,1.92745703169042,1.91544537210784,1.90374238383235,1.89233771386588,1.88122143297859,129.374812607623,348.803616097263
"293",293,22.7117770338138,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,-0.377285892186245,13.6569156213439,-14.6395262926245
"294",294,27.1923796306511,-0.167981895478636,-0.167670735315715,-0.1645798580694,-0.155362346318162,-0.140492637485362,-0.123126634003762,-0.106210330518392,-0.0914739044962705,-0.0795947729058,-0.0706078028535604,-0.06423172664487,-0.0600682965551496,-0.0577073236540659,-0.0567748916061301,-0.0569507408955445,-0.0579703182452924,-0.0596200018842534,-0.061729903210999,-0.0641663766246392,-0.0668251713611472,-0.0696255530924077,-0.0725054332152837,-0.0754174179672944,-0.0783256458592057,-0.0812032772833042,-0.0840305123484466,-0.0867930309508083,-0.0894807675810512,-0.0920869501504207,-0.094607346431939,-0.0970396735007899,-0.0993831350621015,-0.101638059115942,-0.10380561437505,-0.105887588533225,-0.107886215146255,-0.109804038749747,-0.111643810073696,-0.113408404959587,-0.115100761950695,-0.116723834594419,-0.118280555332522,-0.119773808512196,-0.121206410567437,-0.122581095827032,-0.123900506726411,-0.125167187454188,-0.126383580264976,-0.127552023849178,-0.128674753276687,-0.12975390113191,-0.130791499537306,-0.131789482826322,-0.132749690677247,-0.13367387155999,-0.134563686379972,-0.135420712229134,-0.136246446174475,-0.137042309030935,-0.137809649078452,-0.138549745693295,-0.139263812872036,-0.139953002632943,-0.140618408284723,-0.14126106755648,-0.141881965585913,-0.142482037765159,-0.143062172445502,-0.143623213503592,-0.144165962772767,-0.144691182343909,-0.145199596740643,-0.14569189497414,-0.146168732482867,-0.146630732962777,-0.147078490093381,-0.147512569165103,-0.147933508613178,-0.148341821463202,-0.148737996693278,-0.149122500517491,-0.14949577759525,-0.149858252170796,-0.150210329147002,-0.150552395097357,-0.150884819219788,-0.151207954235852,-0.151522137238519,-0.15182769049169,-0.152124922184337,-0.152414127142009,-0.152695587498263,-0.152969573328468,-0.153236343248221,-0.153496144978513,-0.153749215879655,-0.153995783455814,-0.154236065831935,-0.15447027220468,25.0233599123897,15.0885579150353
"295",295,11.8319631935974,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,0.232804147597399,17.419262735935,34.8795738057399
"296",296,17.5503367916573,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,-0.610065870342718,2.90875590343204,-42.8461843722718
"297",297,9.47154117802054,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,-0.352074803979457,1.02174588251357,-25.3838644159457
"298",298,5.51344832108083,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,-0.0618079569191681,4.0300573550208,-0.605539413916808
"299",299,8.76155065270175,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,-0.200132799298255,3.95836346954363,-11.0515964778255
"300",300,11.3747156355309,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,-0.242899840469058,5.54511946427355,-12.6723685709058
