"","FID_site","abate_yr1","abate_yr2","abate_yr3","abate_yr4","abate_yr5","abate_yr6","abate_yr7","abate_yr8","abate_yr9","abate_yr10","abate_yr11","abate_yr12","abate_yr13","abate_yr14","abate_yr15","abate_yr16","abate_yr17","abate_yr18","abate_yr19","abate_yr20","abate_yr21","abate_yr22","abate_yr23","abate_yr24","abate_yr25","abate_CO2eMg_25yrs"
"25",25,2.65147722590088,2.65225079815693,2.75810770179103,3.80962628866703,6.94543019117785,12.004115468235,17.9120419193512,23.6669801192786,28.6803224915329,32.7216113127628,35.7789847690836,37.9481303256633,39.3645321351232,40.1677367565814,40.484950787185,40.4251267367383,40.078265813906,39.5170422936574,38.7992523962447,37.9703624479536,37.0658386311444,36.1131468203385,35.1334096014665,34.1427503654556,33.1533692158604,699.944862613256
"26",26,36.9196177903671,36.9228387234855,37.3635965247809,41.7418184872778,54.7984070130642,75.8613223602594,100.460234508774,124.422147435669,145.296267925475,162.12303608225,174.853062713341,183.88476299349,189.782254095689,193.126567889033,194.447356178403,194.198265981786,192.754036531893,190.417262676547,187.428591308742,183.977331177542,180.211153299393,176.244417702304,172.165072778992,168.04025170727,163.920752221001,3561.36042610683
"27",27,3.45815393919361,3.458432738011,3.49658402810129,3.87555591624475,5.00571332916577,6.82888558203622,8.95812806061563,11.0322329057377,12.8390633778146,14.2955615075002,15.3974522452987,16.1792217712918,16.6896991654152,16.9791776166368,17.0935029377713,17.0719420888836,16.9469318983938,16.7446644921932,16.4859698803167,16.187234325199,15.8612399937575,15.5178857070468,15.1647841372272,14.8077462247609,14.451168940217,314.82693280883
"28",28,3.52807024693084,3.52841624380543,3.57576302689605,4.04607739222699,5.44863331526898,7.71123940248662,10.3536869197802,12.9277071423413,15.1700326375078,16.9775862183937,18.3450624329238,19.3152595635176,19.9487758193252,20.308026408413,20.449907224729,20.4231496279841,20.2680085997455,20.0169892768073,19.6959422651272,19.3252033596763,18.9206355753889,18.4945236169819,18.0563150165482,17.6132213084019,17.1706992519685,371.618931893176
"29",29,13.3475844752226,13.3486826337556,13.4989564589844,14.9916859355164,19.4432543398454,26.6245336056698,35.0113905465105,43.1810662839348,50.2979770341707,56.0349663959579,60.3751954094795,63.4545014261373,65.465216936051,66.6054413972271,67.0557565317016,66.970830668648,66.4784289838551,65.6817194420038,64.662749210571,63.4860620135419,62.2020054305882,60.8495698523778,59.4587407751566,58.0524068679402,56.6478873245304,1233.22660997938
"30",30,13.2172114753019,13.2223032790491,13.9190741034543,20.8403749114538,41.4808489411681,74.7781039136471,113.665230237486,151.54535799774,184.544157110697,211.144709809284,231.268939316683,245.546679226186,254.869712704264,260.156562470757,262.24452720455,261.850753614751,259.567647243237,255.873564368577,251.148931005988,245.693015399309,239.73926289101,233.468459234086,227.019637416535,220.498924747989,213.986624693972,4501.29061331718
"31",31,47.1900858421704,47.1938625637059,47.7106753688658,52.8443818339582,68.1539512210377,92.8513799073448,121.694959655653,149.791622721732,174.267679036273,193.997991755225,208.924649329151,219.514815500747,226.42994873486,230.351340909412,231.900037946301,231.607965967375,229.914527368897,227.174531281123,223.670149444304,219.623356796507,215.207305740311,210.556089709118,205.772833038822,200.93625307905,196.105912971408,4273.38630772335
"32",32,12.1530906814486,12.154052479863,12.285666561515,13.5930414081286,17.4918513742323,23.781419595568,31.1268669649575,38.282100871715,44.5152933200005,49.539911447269,53.3412072145393,56.0381508299072,57.7991925475695,58.7978334958936,59.1922322728436,59.117851791364,58.6865924190201,57.988811587698,57.0963685355796,56.0657924882022,54.9411792849562,53.7566778167294,52.5385502322709,51.3068430775987,50.076724994249,1091.66730329312
"33",33,26.8871567525453,26.889388670904,27.194808060975,30.2286599348416,39.2761125090988,53.8714815293432,70.9170896223348,87.5212944930329,101.985839713851,113.64580637174,122.46697064343,128.725410954095,132.812027526936,135.129441480739,136.04467055341,135.8720656087,134.871299028023,133.252051351553,131.181076808176,128.789555294207,126.179814191354,123.431098313666,120.604350755924,117.746090885821,114.891518563343,2500.41507961804
"34",34,111.348719145262,111.357594182248,112.572068884009,124.635927530454,160.612367219697,218.649633399252,286.430070653915,352.455304852786,409.972361117853,456.337244912843,491.413868062251,516.300033370928,532.550122935829,541.765126016498,545.404458001338,544.7181088514,540.738644108455,534.299840931942,526.064783588866,516.555097983259,506.177680404033,495.247641237219,484.007315610405,472.6416839048,461.290715424409,10053.54641233
"35",35,45.0287885376924,45.0324238148389,45.5298811364738,50.471321910943,65.2075229234638,88.979992573784,116.743333158037,143.787730309549,167.347118344934,186.338498632335,200.706128504411,210.899675658804,217.555825860667,221.330355494525,222.82105129831,222.539917891958,220.909901334433,218.272522574646,214.899385560382,211.004151905786,206.753489173196,202.276468777955,197.672352881171,193.016910739181,188.367474756669,4103.49222375414
"36",36,22.9170342411728,22.9190157285194,23.1901657257622,25.8836061358246,33.9158949174685,46.8735996286078,62.0066158602929,76.7477562438859,89.5893161586992,99.9409835050397,107.772374522456,113.328590428022,116.956670728361,119.014060689875,119.826597053312,119.673359139139,118.784882950617,117.347321953235,115.508719821275,113.385537492321,111.068620767819,108.62832284671,106.118748741709,103.581198143768,101.046921334462,2196.02591475835
"37",37,6.21794709967243,6.21991811395645,6.48963496004741,9.16883931159854,17.1586737910615,30.0478911349842,45.1009224879536,59.7641492350539,72.5378356607636,82.8347897335223,90.6247882848817,96.1516370604244,99.7605413050218,101.80705702415,102.615298763072,102.462870781024,101.579090593556,100.149127760364,98.3202434775279,96.2082831335684,93.9036123685212,91.47621253265,88.9799026690488,86.4557641810075,83.9348821781382,1769.96991364157
"38",38,13.7465518602606,13.7476551728357,13.8986342856892,15.3983696637822,19.8708308357046,27.085814356995,35.5120337510181,43.7200526342714,50.8703655360149,56.634280595564,60.9948798219735,64.0886380988487,66.1087905999595,67.2543665333602,67.7067951542723,67.621470704438,67.1267580063058,66.3263092279011,65.3025566127563,64.1203468111293,62.8302637014938,61.4714806700593,60.0741239454938,58.6611896213426,57.2500781764421,1247.42263637791
"39",39,89.9554373618689,89.9630430726276,91.003821079547,101.342281600462,132.173296146536,181.909951948284,239.996290257147,296.578458297581,345.869305687514,385.602987481986,415.662879119064,436.989773365835,450.915741362615,458.812795559092,461.931622722974,461.343436654307,457.933123225989,452.415211055994,445.357948721943,437.20835810743,428.315140348824,418.948338090123,409.315627185533,399.575531737856,389.848002350461,8478.96840254159
"40",40,143.028332961159,143.039758758059,144.603283654377,160.134396251476,206.45076583369,281.168428090786,368.429530341261,453.430969486489,527.478909145465,587.169448621702,632.327386858982,664.366044376984,685.286545697662,697.150017794183,701.835324253027,700.951712612587,695.828516394015,687.539147291167,676.937265539463,664.694416693816,651.334442442331,637.263018533488,622.792129238913,608.15991984968,593.54658801932,12934.9462987401
"41",41,5.92492547313237,5.92543787729256,5.99555610785638,6.692068287842,8.76918384186575,12.1199909071523,16.0333242357498,19.8453201446596,23.1660926619455,25.8429896012464,27.8681538519504,29.304967541386,30.2431736029388,30.7752058550062,30.9853242863258,30.9456976165624,30.7159414709944,30.3441943402957,29.8687396859905,29.3196938088581,28.7205490449348,28.0894984308223,27.4405332915974,26.7843335508522,26.1289803978579,567.849875915116
"42",42,2.94033340325121,2.94063683138364,2.98215843757182,3.39460901155364,4.62460545253668,6.60883822992804,8.92617972651973,11.1835126861223,13.14996003647,14.7351263994295,15.9343590641442,16.7851907479848,17.3407641316529,17.6558153454688,17.7802402587614,17.7567747068894,17.6207210141638,17.40058514025,17.1190372352664,16.7939111374424,16.4391182007511,16.0654317161764,15.6811368655493,15.292557932554,14.9044803197276,322.056084031549
